ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ; 
-1.3583; 6.6673; -8.8791; -1.3771; -1.1628; -0.2142; 4.1432; 33.05; -24.06; 23.6; 108.68; -24.53; 167.19; 73.386; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 262910; 
-1.3583; 6.6673; -8.8791; -1.4346; -0.971; 0.065; 4.1432; 33.05; -24.06; 23.6; 108.68; -24.53; 167.19; 65.448; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263022; 
-2.1386; 5.0652; -3.5841; -1.4346; -0.971; 0.065; 4.1432; 33.05; -24.06; 23.6; 108.68; -24.53; 167.19; 65.448; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263126; 
-2.1386; 5.0652; -3.5841; -1.2854; -1.2641; -0.1929; 5.2379; 37.25; -29.67; -3.52; 108.68; -24.53; 167.19; 65.448; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263230; 
-2.1147; 5.0457; 2.5699; -1.2854; -1.2641; -0.1929; 5.2379; 37.25; -29.67; -3.52; 108.68; -24.53; 167.19; 63.867; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263341; 
-2.1147; 5.0457; 2.5699; 1.845; 0.923; 0.1322; 5.2379; 37.35; -28.66; -4.84; 75.13; -53.23; 120.53; 63.867; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263449; 
-2.7808; 5.5219; -5.0731; 1.845; 0.923; 0.1322; 4.192; 37.35; -28.66; -4.84; 75.13; -53.23; 120.53; 63.867; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263549; 
-2.7808; 5.5219; -5.0731; 4.3785; 2.8384; 1.4613; 4.192; 32.25; -23.26; 23.7; 75.13; -53.23; 120.53; 72.804; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263664; 
-4.1422; 4.233; -7.9401; 4.3785; 2.8384; 1.4613; 4.192; 32.25; -23.26; 23.7; 75.13; -53.23; 120.53; 72.804; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263764; 
-4.1422; 4.233; -7.9401; -0.6981; 0.0789; -0.0234; 4.192; 32.25; -23.26; 23.7; 75.13; -53.23; 120.53; 72.804; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263864; 
-5.3461; 6.1564; -16.0118; -0.6981; 0.0789; -0.0234; 4.192; 28.85; -18.66; 30.41; 6.23; -48.1; 138.72; 72.804; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 263964; 
-5.3461; 6.1564; -16.0118; -1.0317; -1.392; -0.4722; 4.192; 28.85; -18.66; 30.41; 6.23; -48.1; 138.72; 70.507; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264064; 
-2.9105; 4.9876; -6.1637; -1.0317; -1.392; -0.4722; 4.192; 28.85; -18.66; 30.41; 6.23; -48.1; 138.72; 70.507; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264168; 
-2.9105; 4.9876; -6.1637; -1.3494; -1.2609; 0.2281; 4.192; 35.05; -29.67; 12.02; 6.23; -48.1; 138.72; 70.507; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264268; 
-3.8424; 7.3427; -3.7; -1.3494; -1.2609; 0.2281; 4.3421; 35.05; -29.67; 12.02; 6.23; -48.1; 138.72; 62.224; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264368; 
-3.8424; 7.3427; -3.7; -0.8111; -0.324; -0.1162; 4.3421; 35.05; -29.67; 12.02; 6.23; -48.1; 138.72; 62.224; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264469; 
-1.0626; 2.4226; 1.3128; -0.8111; -0.324; -0.1162; 4.3421; 35.65; -31.37; -3.83; 81.63; -52.84; 123.56; 62.224; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264592; 
-1.0626; 2.4226; 1.3128; 2.007; 2.1903; 0.2217; 4.6585; 35.65; -31.37; -3.83; 81.63; -52.84; 123.56; 62.224; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264692; 
-6.0573; 13.47; -13.0816; 2.007; 2.1903; 0.2217; 4.6585; 29.85; -22.66; 26.85; 81.63; -52.84; 123.56; 70.626; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264815; 
-6.0573; 13.47; -13.0816; -0.3539; -0.2974; -1.1671; 4.6585; 29.85; -22.66; 26.85; 81.63; -52.84; 123.56; 70.626; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 264916; 
-6.4285; 11.4424; -12.2998; -0.3539; -0.2974; -1.1671; 4.6585; 29.85; -22.66; 26.85; 81.63; -52.84; 123.56; 70.626; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265017; 
-6.4285; 11.4424; -12.2998; -0.4573; 0.1919; -0.3912; 4.6585; 25.05; -12.45; 36.3; 30.35; -35.98; 157.16; 72.236; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265118; 
-4.153; 5.0896; -9.9726; -0.4573; 0.1919; -0.3912; 4.6585; 25.05; -12.45; 36.3; 30.35; -35.98; 157.16; 72.236; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265219; 
-4.153; 5.0896; -9.9726; -2.1807; -1.5263; 0.0938; 4.6585; 35.95; -25.66; 17.3; 30.35; -35.98; 157.16; 72.236; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265328; 
-3.0596; 4.5508; -6.0223; -2.1807; -1.5263; 0.0938; 4.6585; 35.95; -25.66; 17.3; 30.35; -35.98; 157.16; 72.236; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265430; 
-3.0596; 4.5508; -6.0223; -1.2556; -1.279; -0.0437; 4.4451; 35.95; -25.66; 17.3; 30.35; -35.98; 157.16; 61.697; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265530; 
-2.3101; 5.2084; -0.176; -1.2556; -1.279; -0.0437; 4.4451; 38.05; -28.96; -4.44; 114.67; -33.45; 151.83; 61.697; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265643; 
-2.3101; 5.2084; -0.176; -0.2984; 0.1375; 0.145; 4.4451; 38.05; -28.96; -4.44; 114.67; -33.45; 151.83; 61.697; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265743; 
0.2271; 1.6671; -0.0859; -0.2984; 0.1375; 0.145; 4.998; 38.05; -28.96; -4.44; 114.67; -33.45; 151.83; 57.549; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265866; 
0.2271; 1.6671; -0.0859; 2.9151; 1.1383; 0.3016; 4.998; 35.15; -25.56; 16.9; 114.67; -33.45; 151.83; 57.549; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 265966; 
-5.9968; 8.6631; -12.3252; 2.9151; 1.1383; 0.3016; 4.998; 35.15; -25.56; 16.9; 114.67; -33.45; 151.83; 57.549; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266068; 
-5.9968; 8.6631; -12.3252; 2.9716; 2.2234; 0.7248; 4.998; 23.45; -12.25; 37.52; 53.06; -29.57; 166.95; 71.069; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266189; 
-4.2658; 8.396; -15.1992; 2.9716; 2.2234; 0.7248; 4.998; 23.45; -12.25; 37.52; 53.06; -29.57; 166.95; 71.069; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266289; 
-4.2658; 8.396; -15.1992; -1.6478; -1.004; -0.3997; 4.998; 23.45; -12.25; 37.52; 53.06; -29.57; 166.95; 71.069; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266389; 
-3.1348; 5.7367; -12.5994; -1.6478; -1.004; -0.3997; 4.998; 29.15; -18.66; 31.32; 53.06; -29.57; 166.95; 64.782; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266489; 
-3.1348; 5.7367; -12.5994; -1.975; -1.4613; -0.5553; 4.998; 29.15; -18.66; 31.32; 53.06; -29.57; 166.95; 64.782; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266589; 
-2.7903; 3.6919; -4.9828; -1.975; -1.4613; -0.5553; 4.998; 29.15; -18.66; 31.32; 53.06; -29.57; 166.95; 64.782; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266689; 
-2.7903; 3.6919; -4.9828; -1.5252; -1.4826; -0.2931; 4.2415; 40.35; -26.06; -1.39; 108.47; -33.72; 153.07; 64.782; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266792; 
-4.6357; 5.1036; 2.1157; -1.5252; -1.4826; -0.2931; 4.2415; 40.35; -26.06; -1.39; 108.47; -33.72; 153.07; 59.698; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266892; 
-4.6357; 5.1036; 2.1157; 0.8772; 1.0403; 0.2153; 7.1045; 40.35; -26.06; -1.39; 108.47; -33.72; 153.07; 59.698; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 266992; 
0.4408; 0.6065; -0.9942; 0.8772; 1.0403; 0.2153; 7.1045; 39.65; -25.86; 4.1; 108.47; -33.72; 153.07; 59.698; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267093; 
0.4408; 0.6065; -0.9942; 3.4512; 1.1042; 0.3379; 7.1045; 39.65; -25.86; 4.1; 108.47; -33.72; 153.07; 70.887; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267193; 
-3.2668; 6.3516; -5.2801; 3.4512; 1.1042; 0.3379; 7.1045; 26.35; -22.66; 33.35; 285.8; -49.01; 98.78; 70.887; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267329; 
-3.2668; 6.3516; -5.2801; 1.1671; 0.3112; -0.4413; 7.1045; 26.35; -22.66; 33.35; 285.8; -49.01; 98.78; 70.887; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267429; 
-2.0886; 9.0457; -14.9912; 1.1671; 0.3112; -0.4413; 7.1045; 26.35; -22.66; 33.35; 285.8; -49.01; 98.78; 70.887; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267540; 
-2.0886; 9.0457; -14.9912; -1.862; -1.2737; -0.9795; 7.1045; 28.45; -20.66; 33.15; 285.8; -49.01; 98.78; 70.906; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267640; 
-3.5952; 8.4016; -10.3004; -1.862; -1.2737; -0.9795; 7.1045; 28.45; -20.66; 33.15; 285.8; -49.01; 98.78; 70.906; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267744; 
-3.5952; 8.4016; -10.3004; -1.2353; -1.1447; -0.4743; 7.1045; 40.35; -24.76; 8.36; 74.29; -45.13; 135.12; 70.906; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267850; 
-3.8533; 3.5922; -3.9332; -1.2353; -1.1447; -0.4743; 7.1045; 40.35; -24.76; 8.36; 74.29; -45.13; 135.12; 63.116; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 267950; 
-3.8533; 3.5922; -3.9332; -0.6374; -0.907; 0.0789; 4.0472; 40.35; -24.76; 8.36; 74.29; -45.13; 135.12; 63.116; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268050; 
-2.0385; 3.0917; 0.4956; -0.6374; -0.907; 0.0789; 4.0472; 40.15; -27.16; -4.44; 74.29; -45.13; 135.12; 63.116; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268172; 
-2.0385; 3.0917; 0.4956; 1.3941; 1.2812; 0.6278; 4.1432; 40.15; -27.16; -4.44; 74.29; -45.13; 135.12; 69.667; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268272; 
-1.5392; 4.8096; -3.9853; 1.3941; 1.2812; 0.6278; 4.1432; 40.15; -27.16; -4.44; 74.29; -45.13; 135.12; 69.667; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268372; 
-1.5392; 4.8096; -3.9853; 3.0153; 1.101; 0.4295; 4.1432; 32.05; -21.66; 26.14; 324.82; -53.29; 110.91; 69.667; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268483; 
-4.4205; 8.1618; -9.1247; 3.0153; 1.101; 0.4295; 4.1432; 32.05; -21.66; 26.14; 324.82; -53.29; 110.91; 69.667; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268602; 
-4.4205; 8.1618; -9.1247; 1.0584; 0.486; 0.5052; 4.1432; 25.55; -13.35; 37.11; 324.82; -53.29; 110.91; 73.802; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268742; 
-2.9348; 5.3918; -13.5362; -0.7834; -0.4839; -0.3464; 4.1432; 25.55; -13.35; 37.11; 324.82; -53.29; 110.91; 73.802; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 268881; 
-3.9486; 5.1649; -8.2666; -0.7834; -0.4839; -0.3464; 4.1432; 36.95; -20.46; 20.66; 102.62; -23.82; 169.95; 67.442; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269011; 
-3.9486; 5.1649; -8.2666; -2.1605; -1.4357; -0.3635; 4.1432; 36.95; -20.46; 20.66; 102.62; -23.82; 169.95; 67.442; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269112; 
-3.7129; 5.8723; -3.3225; -2.1605; -1.4357; -0.3635; 4.1432; 36.95; -20.46; 20.66; 102.62; -23.82; 169.95; 67.442; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269212; 
-3.7129; 5.8723; -3.3225; -1.3408; -0.5553; 0.081; 4.1432; 42.75; -22.86; -1.29; 102.62; -23.82; 169.95; 67.442; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269312; 
-3.5033; 3.4589; 1.5741; -1.3408; -0.5553; 0.081; 4.1432; 42.75; -22.86; -1.29; 102.62; -23.82; 169.95; 63.462; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269420; 
-3.5033; 3.4589; 1.5741; 1.0424; 1.0008; 0.113; 4.1432; 42.75; -22.86; -1.29; 102.62; -23.82; 169.95; 63.462; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269520; 
-2.1132; 6.6954; -5.6725; 1.0424; 1.0008; 0.113; 4.1432; 39.85; -22.96; 12.43; 12.62; -50.59; 112.09; 63.462; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269636; 
-2.1132; 6.6954; -5.6725; 0.0799; -0.6235; -0.3517; 4.1432; 39.85; -22.96; 12.43; 12.62; -50.59; 112.09; 74.285; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269736; 
-7.0391; 13.5693; -9.2509; 0.0799; -0.6235; -0.3517; 4.1432; 35.05; -14.55; 27.36; 12.62; -50.59; 112.09; 74.285; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269858; 
-7.0391; 13.5693; -9.2509; -0.0469; 0.1215; -0.1524; 4.1432; 35.05; -14.55; 27.36; 12.62; -50.59; 112.09; 74.285; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 269958; 
-4.6118; 7.2642; -7.7944; -0.0469; 0.1215; -0.1524; 4.1432; 35.05; -14.55; 27.36; 12.62; -50.59; 112.09; 70.485; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270058; 
-4.6118; 7.2642; -7.7944; -1.2939; -0.5041; 0.3603; 4.1432; 38.25; -17.86; 19.54; 76.83; -35.8; 153.29; 70.485; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270158; 
-5.3095; 4.5547; -4.8996; -1.2939; -0.5041; 0.3603; 4.1432; 38.25; -17.86; 19.54; 76.83; -35.8; 153.29; 70.485; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270274; 
-5.3095; 4.5547; -4.8996; -0.1663; -1.2961; 0.0576; 4.1432; 43.15; -20.26; 0.03; 76.83; -35.8; 153.29; 70.485; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270377; 
-6.1365; 6.1333; -2.2546; -0.1663; -1.2961; 0.0576; 4.1432; 43.15; -20.26; 0.03; 76.83; -35.8; 153.29; 60.704; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270477; 
-6.1365; 6.1333; -2.2546; -0.7258; -0.4445; 0.2089; 4.1432; 43.15; -20.26; 0.03; 76.83; -35.8; 153.29; 60.704; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270577; 
-4.4227; 6.492; 1.011; -0.7258; -0.4445; 0.2089; 4.1432; 41.55; -22.56; -7.08; 74.96; -43.66; 117.44; 60.704; 59.938396; 10.522023; 241.9; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270703; 
-4.4227; 6.492; 1.011; 0.8601; 0.9848; 0.2888; 4.1432; 41.55; -22.56; -7.08; 74.96; -43.66; 117.44; 61.476; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270804; 
-3.9581; 4.621; -7.0042; 0.8601; 0.9848; 0.2888; 4.1432; 41.55; -22.56; -7.08; 74.96; -43.66; 117.44; 61.476; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 270905; 
-3.9581; 4.621; -7.0042; 0.5361; 2.3481; 0.0032; 4.1432; 32.95; -16.85; 27.97; 74.96; -43.66; 117.44; 61.476; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271006; 
-1.2999; 4.8927; -8.7282; 0.5361; 2.3481; 0.0032; 4.1432; 32.95; -16.85; 27.97; 74.96; -43.66; 117.44; 72.863; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271106; 
-1.2999; 4.8927; -8.7282; 1.4059; 0.097; 0.5223; 4.1432; 32.95; -16.85; 27.97; 74.96; -43.66; 117.44; 72.863; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271206; 
-6.9505; 9.437; -13.751; 1.4059; 0.097; 0.5223; 4.1432; 27.65; -11.55; 35.08; 45.75; -34.94; 160.59; 72.863; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271312; 
-6.9505; 9.437; -13.751; -1.424; -1.2065; -0.5297; 4.1432; 27.65; -11.55; 35.08; 45.75; -34.94; 160.59; 72.863; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271412; 
-4.0203; 5.155; -6.3522; -1.424; -1.2065; -0.5297; 4.1432; 38.65; -21.96; 14.66; 45.75; -34.94; 160.59; 65.876; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271533; 
-4.0203; 5.155; -6.3522; -0.8047; -1.9878; -0.0298; 4.1432; 38.65; -21.96; 14.66; 45.75; -34.94; 160.59; 65.876; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271633; 
-4.764; 6.0265; -1.0108; -0.8047; -1.9878; -0.0298; 4.1432; 38.65; -21.96; 14.66; 45.75; -34.94; 160.59; 65.876; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271735; 
-4.764; 6.0265; -1.0108; -0.6214; 0.0; 0.0895; 4.1432; 40.85; -24.46; -2.2; 69.76; -47.49; 121.99; 54.3; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271835; 
-2.8945; 7.2741; -2.6935; -0.6214; 0.0; 0.0895; 4.1432; 40.85; -24.46; -2.2; 69.76; -47.49; 121.99; 54.3; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 271938; 
-2.8945; 7.2741; -2.6935; -0.6001; 1.4826; 0.1343; 4.1432; 40.85; -24.46; -2.2; 69.76; -47.49; 121.99; 54.3; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272038; 
-1.9681; 4.6942; 0.6356; -0.6001; 1.4826; 0.1343; 4.1432; 38.55; -25.46; 8.36; 69.76; -47.49; 121.99; 54.3; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272141; 
-1.9681; 4.6942; 0.6356; 1.2172; 0.988; 0.2324; 4.1432; 38.55; -25.46; 8.36; 69.76; -47.49; 121.99; 69.081; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272241; 
-5.1679; 9.0533; -7.9884; 1.2172; 0.988; 0.2324; 4.1432; 33.75; -17.05; 26.85; 327.06; -56.25; 107.27; 69.081; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272381; 
-5.1679; 9.0533; -7.9884; 0.9774; -0.3699; -0.13; 4.1432; 33.75; -17.05; 26.85; 327.06; -56.25; 107.27; 69.081; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272481; 
-6.7586; 7.8416; -8.2315; 0.9774; -0.3699; -0.13; 4.1432; 33.75; -17.05; 26.85; 327.06; -56.25; 107.27; 53.94; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272582; 
-6.7586; 7.8416; -8.2315; -0.1588; -0.3475; 0.0234; 4.1432; 36.45; -9.05; 29.49; 327.06; -56.25; 107.27; 53.94; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272682; 
-6.2; 5.3334; -6.2009; -0.1588; -0.3475; 0.0234; 4.1432; 36.45; -9.05; 29.49; 327.06; -56.25; 107.27; 53.94; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272789; 
-6.2; 5.3334; -6.2009; -0.6139; -0.5553; 0.1258; 4.1432; 36.45; -9.05; 29.49; 327.06; -56.25; 107.27; 55.256; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272890; 
-5.7663; 3.0864; -4.7412; -0.6139; -0.5553; 0.1258; 4.1432; 38.95; -15.55; 21.06; 51.16; -37.6; 139.0; 55.256; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 272991; 
-5.7663; 3.0864; -4.7412; -0.6896; -0.8079; 0.243; 4.1432; 38.95; -15.55; 21.06; 51.16; -37.6; 139.0; 55.256; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 273091; 
-8.57; 7.7943; -4.886; -0.6896; -0.8079; 0.243; 4.1432; 41.05; -19.06; 13.75; 51.16; -37.6; 139.0; 55.256; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 273219; 
-8.57; 7.7943; -4.886; -1.3696; 0.6683; -0.4189; 4.1432; 41.05; -19.06; 13.75; 51.16; -37.6; 139.0; 51.183; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 273319; 
-6.1013; 8.2026; -3.2943; -1.3696; 0.6683; -0.4189; 4.1432; 41.05; -19.06; 13.75; 51.16; -37.6; 139.0; 51.183; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 273420; 
-6.1013; 8.2026; -3.2943; -1.2343; -0.1258; 0.2174; 4.192; 39.45; -24.26; 8.57; 55.8; -44.31; 122.66; 51.183; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 273520; 
-3.0028; 7.2443; -0.0012; -1.2343; -0.1258; 0.2174; 4.192; 39.45; -24.26; 8.57; 55.8; -44.31; 122.66; 49.744; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 273621; 
-3.0028; 7.2443; -0.0012; -0.5297; 0.7504; 0.1823; 4.192; 39.45; -24.26; 8.57; 55.8; -44.31; 122.66; 49.744; 59.93833; 10.522277; 238.4; 1.6888499; 15.0; 26.0; 58.0; 3.683; 273721; 
-2.5625; 6.5652; 1.2806; -0.5297; 0.7504; 0.1823; 4.192; 36.45; -29.06; 10.09; 55.8; -44.31; 122.66; 49.744; 59.938293; 10.522451; 237.7; 2.2518; 15.0; 26.0; 58.0; 3.683; 273846; 
-2.5625; 6.5652; 1.2806; 0.8378; 0.5329; -0.0107; 4.6042; 36.45; -29.06; 10.09; 55.8; -44.31; 122.66; 66.142; 59.938293; 10.522451; 237.7; 2.2518; 15.0; 26.0; 58.0; 3.683; 273948; 
-5.722; 9.2211; -0.4793; 0.8378; 0.5329; -0.0107; 4.6042; 35.15; -22.46; 21.06; 320.65; -57.72; 97.41; 66.142; 59.938293; 10.522451; 237.7; 2.2518; 15.0; 26.0; 58.0; 3.683; 274077; 
-5.722; 9.2211; -0.4793; 2.5037; 0.389; 0.34; 4.6042; 35.15; -22.46; 21.06; 320.65; -57.72; 97.41; 66.142; 59.938293; 10.522451; 237.7; 2.2518; 15.0; 26.0; 58.0; 3.683; 274193; 
-6.2013; 7.1482; -7.1619; 0.0469; 0.1119; 0.0288; 4.6042; 35.95; -9.45; 29.29; 320.65; -57.72; 97.41; 53.917; 59.938293; 10.522451; 237.7; 2.2518; 15.0; 26.0; 58.0; 3.683; 274339; 
