ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ; 
-6.9101; 8.8572; -9.1032; -1.295; 0.1887; 0.3453; 4.1432; 14.85; -44.68; 20.15; 291.59; -47.81; 151.54; 61.637; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 249520; 
-6.9101; 8.8572; -9.1032; -1.6787; 0.3816; -0.2473; 4.1432; 14.85; -44.68; 20.15; 291.59; -47.81; 151.54; 61.637; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 249620; 
-4.1768; 6.9227; -1.7265; -1.6787; 0.3816; -0.2473; 4.1432; 14.85; -44.68; 20.15; 291.59; -47.81; 151.54; 55.448; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 249720; 
-4.1768; 6.9227; -1.7265; -0.3858; 0.9689; 0.2995; 4.1432; 11.75; -48.98; 6.94; 185.6; -54.06; 113.12; 55.448; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 249823; 
-2.3024; 5.8907; 1.8997; -0.3858; 0.9689; 0.2995; 4.1432; 11.75; -48.98; 6.94; 185.6; -54.06; 113.12; 55.448; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 249924; 
-2.3024; 5.8907; 1.8997; 1.8812; -0.9188; -0.0213; 4.1432; 11.75; -48.98; 6.94; 185.6; -54.06; 113.12; 69.76; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250024; 
-6.4034; 7.1375; -6.9084; 1.8812; -0.9188; -0.0213; 4.1432; 9.65; -42.38; 26.55; 185.6; -54.06; 113.12; 69.76; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250129; 
-6.4034; 7.1375; -6.9084; 1.0968; 0.4743; -0.1055; 4.1432; 9.65; -42.38; 26.55; 185.6; -54.06; 113.12; 69.76; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250229; 
-6.4034; 7.1375; -6.9084; 1.0968; 0.4743; -0.1055; 4.1432; 9.65; -42.38; 26.55; 185.6; -54.06; 113.12; 69.76; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250329; 
-6.3446; 4.5029; -5.7805; 0.0938; -0.9774; 0.324; 4.1432; 9.45; -37.77; 33.15; 241.45; -42.61; 145.67; 56.031; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250430; 
-6.3446; 4.5029; -5.7805; 0.0938; -0.9774; 0.324; 4.1432; 9.45; -37.77; 33.15; 241.45; -42.61; 145.67; 56.031; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250548; 
-7.6067; 9.5163; -6.9454; -1.44; -0.7386; -0.0139; 4.1432; 12.15; -44.48; 23.3; 241.45; -42.61; 145.67; 56.031; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250685; 
-3.1662; 8.5382; -5.3842; -1.44; -0.7386; -0.0139; 4.1432; 12.15; -44.48; 23.3; 241.45; -42.61; 145.67; 62.161; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250800; 
-3.1662; 8.5382; -5.3842; -1.4037; 0.2547; -0.4647; 4.1432; 13.95; -47.18; 10.5; 174.31; -42.83; 133.15; 62.161; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 250929; 
-1.2363; 5.0545; 0.3599; -1.4037; 0.2547; -0.4647; 4.1432; 13.95; -47.18; 10.5; 174.31; -42.83; 133.15; 62.161; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251036; 
-1.2363; 5.0545; 0.3599; -0.3997; 1.1255; -0.1322; 4.1432; 13.95; -47.18; 10.5; 174.31; -42.83; 133.15; 51.866; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251137; 
-3.1538; 10.2398; -0.9263; -0.3997; 1.1255; -0.1322; 4.1432; 11.75; -46.68; 16.69; 174.31; -42.83; 133.15; 51.866; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251237; 
-3.1538; 10.2398; -0.9263; 2.4568; -0.3389; 0.8058; 4.1432; 11.75; -46.68; 16.69; 174.31; -42.83; 133.15; 51.866; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251338; 
-7.3243; 7.028; -6.079; 2.4568; -0.3389; 0.8058; 4.1432; 11.75; -46.68; 16.69; 174.31; -42.83; 133.15; 71.202; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251438; 
-7.3243; 7.028; -6.079; -0.3912; 0.2579; -0.1727; 4.1432; 7.85; -38.37; 32.95; 242.47; -43.33; 148.31; 71.202; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251539; 
-5.4557; 4.811; -7.1292; -0.3912; 0.2579; -0.1727; 4.1432; 7.85; -38.37; 32.95; 242.47; -43.33; 148.31; 71.202; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251640; 
-5.4557; 4.811; -7.1292; -0.1812; -1.2428; 0.1545; 4.1432; 12.85; -41.98; 27.46; 242.47; -43.33; 148.31; 71.202; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251743; 
-6.3606; 8.9295; -7.6921; -0.1812; -1.2428; 0.1545; 4.1432; 12.85; -41.98; 27.46; 242.47; -43.33; 148.31; 57.202; 59.938293; 10.518403; 240.3; 3.94065; 10.0; 21.0; 54.0; 3.656; 251868; 
-6.3606; 8.9295; -7.6921; -0.6033; 0.1759; 0.2068; 4.1432; 12.85; -41.98; 27.46; 242.47; -43.33; 148.31; 57.202; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 251969; 
-3.8272; 7.4412; -2.9025; -0.6033; 0.1759; 0.2068; 4.1432; 12.65; -48.18; 11.92; 182.82; -45.93; 129.4; 57.202; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252070; 
-3.8272; 7.4412; -2.9025; -1.1405; -0.2004; -0.0298; 4.1432; 12.65; -48.18; 11.92; 182.82; -45.93; 129.4; 53.18; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252170; 
-1.9006; 6.9571; 0.5872; -1.1405; -0.2004; -0.0298; 4.1432; 12.65; -48.18; 11.92; 182.82; -45.93; 129.4; 53.18; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252271; 
-1.9006; 6.9571; 0.5872; 0.21; 0.7951; -0.0437; 4.1432; 12.45; -48.98; 2.67; 182.82; -45.93; 129.4; 53.18; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252371; 
-2.8799; 8.6872; -0.1073; 0.21; 0.7951; -0.0437; 4.1432; 12.45; -48.98; 2.67; 182.82; -45.93; 129.4; 53.18; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252481; 
-2.8799; 8.6872; -0.1073; 2.5325; 0.2366; 0.1524; 4.1432; 10.95; -42.38; 26.34; 250.11; -58.84; 100.1; 70.285; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252595; 
-7.4291; 8.1203; -7.9164; 2.5325; 0.2366; 0.1524; 4.1432; 10.95; -42.38; 26.34; 250.11; -58.84; 100.1; 70.285; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252695; 
-7.4291; 8.1203; -7.9164; 0.7578; 0.2153; 0.2409; 4.1432; 10.95; -42.38; 26.34; 250.11; -58.84; 100.1; 70.285; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252810; 
-5.61; 4.0489; -5.1774; 0.7578; 0.2153; 0.2409; 4.1432; 12.05; -38.77; 30.41; 250.11; -58.84; 100.1; 63.525; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 252911; 
-5.61; 4.0489; -5.1774; 0.5628; -0.8665; -0.0544; 4.1432; 12.05; -38.77; 30.41; 250.11; -58.84; 100.1; 63.525; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253011; 
-6.2259; 4.5523; -5.07; 0.5628; -0.8665; -0.0544; 4.1432; 12.05; -38.77; 30.41; 250.11; -58.84; 100.1; 63.525; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253114; 
-6.2259; 4.5523; -5.07; -0.9646; -0.7536; 0.4008; 4.1432; 13.35; -41.88; 26.04; 210.04; -39.32; 136.19; 57.268; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253215; 
-5.5135; 8.2239; -5.6133; -0.9646; -0.7536; 0.4008; 4.1432; 13.35; -41.88; 26.04; 210.04; -39.32; 136.19; 57.268; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253316; 
-5.5135; 8.2239; -5.6133; -0.8463; -0.0927; -0.211; 4.1432; 13.35; -41.88; 26.04; 210.04; -39.32; 136.19; 57.268; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253416; 
-3.7311; 8.1847; -2.5995; -0.8463; -0.0927; -0.211; 4.1432; 13.25; -46.88; 14.05; 210.04; -39.32; 136.19; 57.268; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253525; 
-3.7311; 8.1847; -2.5995; -1.0499; 0.3219; 0.0703; 4.1432; 13.25; -46.88; 14.05; 210.04; -39.32; 136.19; 55.36; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253625; 
-1.3188; 5.6928; -0.1382; -1.0499; 0.3219; 0.0703; 4.1432; 11.95; -49.28; 3.18; 173.56; -53.45; 114.24; 55.36; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253737; 
-1.3188; 5.6928; -0.1382; 0.3645; 0.9113; -0.1556; 4.1432; 11.95; -49.28; 3.18; 173.56; -53.45; 114.24; 55.36; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253837; 
-3.7708; 9.1945; -1.55; 0.3645; 0.9113; -0.1556; 4.1432; 11.95; -49.28; 3.18; 173.56; -53.45; 114.24; 68.289; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 253941; 
-3.7708; 9.1945; -1.55; 2.8629; 1.214; 0.8292; 4.1432; 13.55; -41.18; 26.04; 173.56; -53.45; 114.24; 68.289; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254041; 
-8.7047; 7.8124; -7.0146; 2.8629; 1.214; 0.8292; 4.1432; 13.55; -41.18; 26.04; 173.56; -53.45; 114.24; 68.289; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254141; 
-8.7047; 7.8124; -7.0146; 0.0906; 0.4231; -0.0373; 4.1432; 13.55; -41.18; 26.04; 173.56; -53.45; 114.24; 68.289; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254241; 
-6.1774; 4.0305; -4.993; 0.0906; 0.4231; -0.0373; 4.1432; 17.55; -35.47; 32.24; 283.85; -53.1; 120.95; 63.359; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254356; 
-6.1774; 4.0305; -4.993; 0.2014; -0.7056; 0.3997; 4.1432; 17.55; -35.47; 32.24; 283.85; -53.1; 120.95; 63.359; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254456; 
-8.9146; 7.2809; -5.0412; 0.2014; -0.7056; 0.3997; 4.1432; 16.35; -41.58; 24.01; 283.85; -53.1; 120.95; 63.359; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254594; 
-8.9146; 7.2809; -5.0412; -1.5689; -0.3773; 0.0522; 4.1432; 16.35; -41.58; 24.01; 283.85; -53.1; 120.95; 57.549; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254694; 
-4.5338; 8.3212; -3.7731; -1.5689; -0.3773; 0.0522; 4.1432; 16.35; -41.58; 24.01; 283.85; -53.1; 120.95; 57.549; 59.938328; 10.518225; 240.3; 3.753; 10.0; 21.0; 54.0; 3.656; 254816; 
-4.5338; 8.3212; -3.7731; -1.1767; 0.2505; -0.0714; 4.1432; 14.15; -46.88; 10.19; 188.88; -50.2; 116.65; 57.549; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 254916; 
-2.2664; 6.8977; -0.5464; -1.1767; 0.2505; -0.0714; 4.1432; 14.15; -46.88; 10.19; 188.88; -50.2; 116.65; 51.775; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255016; 
-2.2664; 6.8977; -0.5464; -0.6843; 1.0595; 0.0053; 4.1432; 13.85; -47.58; 2.77; 188.88; -50.2; 116.65; 51.775; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255116; 
-2.5583; 6.7321; 1.5506; -0.6843; 1.0595; 0.0053; 4.1432; 13.85; -47.58; 2.77; 188.88; -50.2; 116.65; 51.775; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255216; 
-2.5583; 6.7321; 1.5506; 1.6968; -0.0608; 0.3517; 4.1432; 13.85; -47.58; 2.77; 188.88; -50.2; 116.65; 70.073; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255316; 
-6.5959; 7.931; -6.8722; 1.6968; -0.0608; 0.3517; 4.1432; 13.65; -41.58; 23.91; 252.4; -57.46; 103.66; 70.073; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255442; 
-6.5959; 7.931; -6.8722; 1.1405; -0.1556; -0.2494; 4.1432; 13.65; -41.58; 23.91; 252.4; -57.46; 103.66; 70.073; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255542; 
-5.538; 3.1432; -3.5374; 1.1405; -0.1556; -0.2494; 4.1432; 13.65; -41.58; 23.91; 252.4; -57.46; 103.66; 70.073; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255642; 
-5.538; 3.1432; -3.5374; 1.2172; 0.0512; -0.2814; 4.1432; 16.75; -30.77; 35.59; 252.4; -57.46; 103.66; 55.822; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255742; 
-8.2699; 2.4537; -7.4693; 1.2172; 0.0512; -0.2814; 4.1432; 16.75; -30.77; 35.59; 252.4; -57.46; 103.66; 55.822; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255854; 
-8.2699; 2.4537; -7.4693; -0.1929; 0.5798; -0.0043; 4.1432; 16.35; -28.56; 40.67; 270.72; -35.01; 140.07; 55.822; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 255986; 
-6.6068; 3.9715; -9.7944; -0.7024; -0.5532; 0.4551; 4.1432; 16.35; -28.56; 40.67; 270.72; -35.01; 140.07; 60.772; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256089; 
-6.6068; 3.9715; -9.7944; -0.7024; -0.5532; 0.4551; 4.1432; 16.35; -28.56; 40.67; 270.72; -35.01; 140.07; 60.772; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256205; 
-4.1895; 5.5323; -5.4264; -1.1021; -0.5276; 0.5009; 4.1432; 15.25; -40.17; 25.33; 270.72; -35.01; 140.07; 60.772; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256327; 
-4.1895; 5.5323; -5.4264; -1.1021; -0.5276; 0.5009; 4.1432; 15.25; -40.17; 25.33; 270.72; -35.01; 140.07; 53.638; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256446; 
-4.1061; 7.844; -2.7219; -1.198; -0.2526; -0.6619; 4.1432; 18.35; -45.68; 8.46; 175.81; -49.97; 117.06; 53.638; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256560; 
-4.1645; 5.4687; 0.2931; -1.198; -0.2526; -0.6619; 4.1432; 18.35; -45.68; 8.46; 175.81; -49.97; 117.06; 53.638; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256692; 
-4.1645; 5.4687; 0.2931; 1.1628; 0.4189; 0.0746; 4.1432; 23.35; -45.98; 12.73; 175.81; -49.97; 117.06; 53.66; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256811; 
-4.4354; 7.491; -4.1449; 1.1628; 0.4189; 0.0746; 4.1432; 23.35; -45.98; 12.73; 175.81; -49.97; 117.06; 53.66; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 256911; 
-4.4354; 7.491; -4.1449; 0.7525; 0.664; 0.2601; 4.1432; 13.85; -37.77; 31.32; 251.43; -45.4; 125.62; 53.66; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257013; 
-6.8972; 7.8106; -7.8688; 0.7525; 0.664; 0.2601; 4.1432; 13.85; -37.77; 31.32; 251.43; -45.4; 125.62; 69.329; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257113; 
-6.8972; 7.8106; -7.8688; -0.4647; -0.2451; -0.1673; 4.1432; 13.85; -37.77; 31.32; 251.43; -45.4; 125.62; 69.329; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257213; 
-6.9683; 5.0506; -7.6832; -0.4647; -0.2451; -0.1673; 4.1432; 17.95; -39.97; 26.14; 251.43; -45.4; 125.62; 69.329; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257319; 
-6.9683; 5.0506; -7.6832; -0.033; -0.6502; 0.3571; 4.1432; 17.95; -39.97; 26.14; 251.43; -45.4; 125.62; 69.329; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257419; 
-6.0157; 5.2807; -3.0837; -0.033; -0.6502; 0.3571; 4.1432; 17.95; -39.97; 26.14; 251.43; -45.4; 125.62; 55.728; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257519; 
-6.0157; 5.2807; -3.0837; 0.0011; -0.1823; 0.4583; 4.1432; 17.55; -44.58; 16.79; 179.54; -39.42; 133.72; 55.728; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257619; 
-5.4286; 4.8439; -2.5859; 0.0011; -0.1823; 0.4583; 4.1432; 17.55; -44.58; 16.79; 179.54; -39.42; 133.72; 55.728; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257739; 
-5.4286; 4.8439; -2.5859; -0.307; 0.048; 0.0757; 4.1432; 14.75; -45.88; 16.59; 179.54; -39.42; 133.72; 55.468; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257864; 
-8.2856; 10.4662; -4.0901; -0.307; 0.048; 0.0757; 4.1432; 14.75; -45.88; 16.59; 179.54; -39.42; 133.72; 55.468; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 257964; 
-8.2856; 10.4662; -4.0901; -0.4178; -0.3389; -0.1951; 4.1432; 14.75; -45.88; 16.59; 179.54; -39.42; 133.72; 55.468; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 258065; 
-4.3043; 7.7218; -2.9017; -0.4178; -0.3389; -0.1951; 4.1432; 16.15; -47.18; 10.19; 183.21; -48.32; 119.08; 53.115; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 258165; 
-4.3043; 7.7218; -2.9017; -0.9102; 0.2878; -0.0352; 4.1432; 16.15; -47.18; 10.19; 183.21; -48.32; 119.08; 53.115; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 258265; 
-2.5628; 5.6127; 0.1946; -0.9102; 0.2878; -0.0352; 4.1432; 16.15; -47.18; 10.19; 183.21; -48.32; 119.08; 53.115; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 258368; 
-2.5628; 5.6127; 0.1946; 1.085; 0.3741; 0.4498; 4.1432; 12.85; -47.48; 12.12; 183.21; -48.32; 119.08; 53.115; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 258468; 
-2.6483; 7.7275; -5.1749; 1.085; 0.3741; 0.4498; 4.1432; 12.85; -47.48; 12.12; 183.21; -48.32; 119.08; 69.098; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 258587; 
-2.6483; 7.7275; -5.1749; -0.6587; 0.6715; -0.2451; 4.1432; 10.25; -42.98; 26.04; 222.36; -48.11; 142.09; 69.098; 59.93836; 10.518036; 239.8; 3.69045; 10.0; 21.0; 54.0; 3.656; 258701; 
-7.9714; 17.9761; -6.9661; -0.6587; 0.6715; -0.2451; 4.1432; 10.25; -42.98; 26.04; 222.36; -48.11; 142.09; 69.098; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 258808; 
-7.9714; 17.9761; -6.9661; -3.6026; -0.8037; -0.8505; 4.1432; 10.25; -42.98; 26.04; 222.36; -48.11; 142.09; 63.037; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 258908; 
-5.8102; 5.387; -7.2407; -3.6026; -0.8037; -0.8505; 4.1432; 16.35; -45.08; 17.71; 222.36; -48.11; 142.09; 63.037; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259008; 
-5.8102; 5.387; -7.2407; 0.1929; -1.1852; -0.1759; 4.1432; 16.35; -45.08; 17.71; 222.36; -48.11; 142.09; 63.037; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259108; 
-5.3854; 5.7253; -2.6007; 0.1929; -1.1852; -0.1759; 4.1432; 22.45; -44.28; 7.45; 150.16; -48.55; 126.05; 63.037; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259217; 
-5.3854; 5.7253; -2.6007; -0.3965; -0.9635; 0.1119; 4.192; 22.45; -44.28; 7.45; 150.16; -48.55; 126.05; 58.799; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259337; 
-5.7471; 6.2878; 0.5874; -0.3965; -0.9635; 0.1119; 4.192; 22.45; -44.28; 7.45; 150.16; -48.55; 126.05; 58.799; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259438; 
-5.7471; 6.2878; 0.5874; 0.1663; 0.7951; 0.3592; 4.192; 19.65; -46.28; 3.79; 150.16; -48.55; 126.05; 58.799; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259538; 
-5.793; 3.2325; -0.8609; 0.1663; 0.7951; 0.3592; 4.192; 19.65; -46.28; 3.79; 150.16; -48.55; 126.05; 70.872; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259639; 
-5.793; 3.2325; -0.8609; 1.1671; 0.6512; 0.3048; 4.3933; 13.35; -45.68; 19.23; 222.31; -48.35; 91.86; 70.872; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259742; 
-11.4916; 8.2455; -3.1797; 1.1671; 0.6512; 0.3048; 4.3933; 13.35; -45.68; 19.23; 222.31; -48.35; 91.86; 70.872; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259844; 
-11.4916; 8.2455; -3.1797; 0.3986; -0.8047; 0.2984; 4.3933; 13.35; -45.68; 19.23; 222.31; -48.35; 91.86; 72.407; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 259944; 
-2.2212; 7.3247; -4.0678; 0.3986; -0.8047; 0.2984; 4.3933; 10.25; -47.98; 14.56; 222.31; -48.35; 91.86; 72.407; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260044; 
-2.2212; 7.3247; -4.0678; -1.4485; -0.4178; -0.0938; 4.3421; 10.25; -47.98; 14.56; 222.31; -48.35; 91.86; 72.407; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260151; 
-2.7984; 5.8208; -1.787; -1.4485; -0.4178; -0.0938; 4.3421; 10.25; -47.98; 14.56; 222.31; -48.35; 91.86; 72.407; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260267; 
-2.7984; 5.8208; -1.787; -0.2196; -0.2888; 0.2441; 4.3421; 7.25; -50.28; 5.92; 191.25; -58.9; 106.96; 57.418; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260367; 
-3.2908; 9.294; -0.5094; -0.2196; -0.2888; 0.2441; 5.2997; 7.25; -50.28; 5.92; 191.25; -58.9; 106.96; 57.418; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260470; 
-3.2908; 9.294; -0.5094; -0.5169; 0.4572; -0.1652; 5.2997; 7.25; -50.28; 5.92; 191.25; -58.9; 106.96; 57.418; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260571; 
-3.2484; 9.19; -0.2037; -0.5169; 0.4572; -0.1652; 5.2997; 7.35; -50.78; 2.06; 191.25; -58.9; 106.96; 52.168; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260672; 
-3.2484; 9.19; -0.2037; -0.5191; 0.3496; -0.2995; 6.3931; 7.35; -50.78; 2.06; 191.25; -58.9; 106.96; 52.168; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260772; 
-3.3144; 7.9432; 1.1822; -0.5191; 0.3496; -0.2995; 6.3931; 11.35; -49.18; -0.78; 175.0; -61.58; 91.02; 52.168; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260894; 
-3.3144; 7.9432; 1.1822; 0.3411; 0.6864; -0.2004; 6.8589; 11.35; -49.18; -0.78; 175.0; -61.58; 91.02; 52.057; 59.938423; 10.51785; 238.9; 3.44025; 10.0; 21.0; 54.0; 3.656; 260999; 
